appName,link,tags
Kingdom Eighties,https://store.steampowered.com/app/1956040/Kingdom_Eighties,"Singleplayer,Adventure,Sandbox,Fantasy,Colony Sim,Survival,Simulation,Base Building,City Builder,Indie,Procedural Generation,Difficult,Pixel Graphics,Economy,Sci-fi,Strategy,Action,Building,Tower Defense,Horses"
Touhou Chireiden ~ Subterranean Animism.,https://store.steampowered.com/app/1100150/Touhou_Chireiden__Subterranean_Animism,"Indie,Action,Bullet Hell,Shoot 'Em Up,Great Soundtrack,Female Protagonist,Singleplayer,Faith,Difficult,2D,Anime,Cute"
Mech Engineer,https://store.steampowered.com/app/1428520/Mech_Engineer,"Management,Character Customization,Dungeon Crawler,Simulation,Auto Battler,Resource Management,Strategy,Indie,Building,Early Access,Mechs,Real Time Tactics,Pixel Graphics,RTS,Realistic,Stylized,Singleplayer,2.5D,2D"
MO:Astray,https://store.steampowered.com/app/1104660/MOAstray,"Indie,Action,Adventure,Pixel Graphics,Puzzle Platformer,Platformer,Sci-fi,Gore,Singleplayer,Cute,Atmospheric,2D,Great Soundtrack,Violent,Story Rich,Side Scroller,Difficult,Dark Fantasy,Puzzle"
Fobia - St. Dinfna Hotel,https://store.steampowered.com/app/1298140/Fobia__St_Dinfna_Hotel,"Indie,Survival Horror,Violent,Puzzle,First-Person,Shooter,Singleplayer,Horror,Exploration,Atmospheric,Sci-fi,Mystery,Story Rich,Adventure,Action-Adventure,FPS,Thriller,Realistic,Demons,Gore"
Into the Breach,https://store.steampowered.com/app/590380/Into_the_Breach,"Strategy,Turn-Based Strategy,Indie,Pixel Graphics,Turn-Based Tactics,Mechs,Roguelike,Turn-Based,Puzzle,Sci-fi,Roguelite,Singleplayer,Tactical,Turn-Based Combat,RPG,Isometric,Simulation,Replay Value,Procedural Generation,Great Soundtrack"
Escape Simulator,https://store.steampowered.com/app/1435790/Escape_Simulator,"Puzzle,Co-op,Escape Room,First-Person,Multiplayer,Adventure,Controller,Mystery,Casual,Family Friendly,Indie,Singleplayer,Simulation,Online Co-Op,Story Rich,Point & Click,Level Editor,Exploration,Walking Simulator,Investigation"
Godhood,https://store.steampowered.com/app/917150/Godhood,"Strategy,Simulation,God Game,RPG,Singleplayer,Turn-Based,Auto Battler,2.5D,Turn-Based Strategy,Replay Value,Early Access,Indie"
Lost Castle / 失落城堡,https://store.steampowered.com/app/434650/Lost_Castle,"4 Player Local,Action Roguelike,Side Scroller,Beat 'em up,Dungeon Crawler,Roguelite,Hack and Slash,PvP,PvE,Roguelike,Multiplayer,Difficult,Action RPG,RPG,Local Multiplayer,2D,Multiple Endings,Colorful,Loot,Singleplayer"
Jalopy,https://store.steampowered.com/app/446020/Jalopy,"Automobile Sim,Driving,Simulation,First-Person,Management,Open World,Survival,Adventure,Singleplayer,Indie,Realistic,Atmospheric,Exploration,Sandbox,Roguelite,Relaxing,Early Access,Resource Management,Economy,Story Rich"
Farmer's Dynasty,https://store.steampowered.com/app/678900/Farmers_Dynasty,"Simulation,Farming Sim,Life Sim,RPG,Agriculture,Singleplayer,Early Access,Building,Open World,Casual,Strategy,Realistic,Management,Crafting,Relaxing,First-Person,Driving,Family Friendly,Controller,Nature"
Granny Simulator,https://store.steampowered.com/app/1053680/Granny_Simulator,"Multiplayer,Funny,Simulation,Casual,Violent,Indie,Comedy,Early Access,Horror,Co-op,Memes,Gore,Local Multiplayer,Nudity,Singleplayer"
Streets of Rogue,https://store.steampowered.com/app/512900/Streets_of_Rogue,"Roguelite,Pixel Graphics,Action Roguelike,RPG,Multiplayer,Action,Indie,Roguelike,Co-op,Adventure,Local Co-Op,Funny,Online Co-Op,Stealth,Great Soundtrack,2D,Procedural Generation,Gore,Violent,Early Access"
Infinite Lagrange,https://store.steampowered.com/app/1755920/Infinite_Lagrange,"Strategy,Massively Multiplayer,Simulation,Space,3D,Base Building,Multiplayer,Space Sim,MOBA,Free to Play"
Serious Sam 2,https://store.steampowered.com/app/204340/Serious_Sam_2,"Action,FPS,Co-op,Comedy,Multiplayer,Shooter,First-Person,Gore,Funny,Singleplayer,Classic,Adventure,Indie,Sci-fi,Online Co-Op,Colorful,Great Soundtrack,Atmospheric,Open World,Difficult"
The Last Haven,https://store.steampowered.com/app/1203930/The_Last_Haven,"Strategy,Base Building,Indie,Post-apocalyptic,Simulation,Survival,City Builder,Resource Management,Building,RTS,Open World,Crafting,Management,Singleplayer,Difficult,Colony Sim,Exploration,Atmospheric,Choices Matter,Real-Time with Pause"
Serious Sam HD: The First Encounter,https://store.steampowered.com/app/41000/Serious_Sam_HD_The_First_Encounter,"FPS,Action,Shooter,Co-op,Gore,Multiplayer,Comedy,Online Co-Op,Indie,First-Person,Classic,Old School,Singleplayer,Aliens,Funny,Difficult,Remake,Adventure,Colorful,Sci-fi"
Initial Drift Online,https://store.steampowered.com/app/1456200/Initial_Drift_Online,"Racing,Immersive Sim,Open World,Combat Racing,Life Sim,Driving,Physics,PvP,Automobile Sim,MMORPG,First-Person,Action,Third Person,Relaxing,Simulation,Anime,Atmospheric,Massively Multiplayer,1990's,Multiplayer"
Sentimental K,https://store.steampowered.com/app/1256530/Sentimental_K,"Action,Indie,Action Roguelike,Roguelike,3D,Hack and Slash,Perma Death,Early Access,Character Action Game,Top-Down,Fantasy,Difficult,Anime,Singleplayer,Procedural Generation,Female Protagonist,Sexual Content"
Surgeon Simulator,https://store.steampowered.com/app/233720/Surgeon_Simulator,"Simulation,Funny,Comedy,Physics,Indie,Medical Sim,Dark Humor,Difficult,Puzzle,Intentionally Awkward Controls,VR,First-Person,Casual,Aliens,Dark,Singleplayer,Action,Blood,Gore,Great Soundtrack"
Franchise Hockey Manager 9,https://store.steampowered.com/app/1937470/Franchise_Hockey_Manager_9,"Sports,Strategy,Simulation,Sandbox,Turn-Based Strategy,Immersive Sim,Turn-Based Tactics,2D,Text-Based,Management,Top-Down,Choices Matter,Moddable,Resource Management,Local Multiplayer,Hockey,Singleplayer"
Mighty Party,https://store.steampowered.com/app/575720/Mighty_Party,"Free to Play,Card Game,Strategy,RPG,MMORPG,Turn-Based Tactics,Massively Multiplayer,PvP,Turn-Based Combat,Adventure,Team-Based,Action,Fast-Paced,Trading Card Game,Turn-Based Strategy,Tactical,Competitive,Roguelike,JRPG,Class-Based"
DreadOut,https://store.steampowered.com/app/269790/DreadOut,"Horror,Adventure,Indie,Female Protagonist,Third Person,Survival Horror,Singleplayer,Atmospheric,Puzzle,Supernatural,Survival,Psychological Horror,Action,Great Soundtrack,Multiplayer,Zombies,Mystery,Open World,Dark"
SpyParty,https://store.steampowered.com/app/329070/SpyParty,"Multiplayer,Strategy,Detective,Indie,Stealth,Early Access,Action,Simulation,Mystery,Competitive,Assassin,Social Deduction,Co-op,Sniper,Singleplayer"
Lunacid,https://store.steampowered.com/app/1745510/Lunacid,"Dungeon Crawler,Dark Fantasy,First-Person,RPG,Metroidvania,Action RPG,Atmospheric,Souls-like,Retro,Singleplayer,3D,Indie,Stylized,Early Access,Combat,Open World,Violent,Gore,PvE,Horror"
Move or Die,https://store.steampowered.com/app/323850/Move_or_Die,"Multiplayer,Funny,Local Multiplayer,Action,Fast-Paced,2D,Indie,4 Player Local,Online Co-Op,Platformer,Casual,Competitive,Co-op,Local Co-Op,Arcade,Great Soundtrack,Memes,Party Game,Singleplayer,Party"
BattleBlock Theater®,https://store.steampowered.com/app/238460/BattleBlock_Theater,"Co-op,Funny,Platformer,Comedy,Level Editor,Multiplayer,Local Co-Op,2D,Cats,Online Co-Op,Action,Side Scroller,Local Multiplayer,Casual,2D Platformer,Singleplayer,Indie,Puzzle Platformer,Puzzle,Narration"
From The Darkness,https://store.steampowered.com/app/1517340/From_The_Darkness,"Horror,Psychological Horror,Indie,Dark,First-Person,Multiplayer,Walking Simulator,Adventure,Atmospheric,Survival Horror,3D,Singleplayer,Linear,Realistic,Violent,Mystery,Co-op"
aerofly RC 8,https://store.steampowered.com/app/1507210/aerofly_RC_8,"Simulation,Flight,3D,VR,Physics,Realistic,Third Person,First-Person,Education,Multiplayer,Singleplayer,Local Multiplayer,Sports,Moddable,PvP,Horror"
Street Legal Racing: Redline v2.3.1,https://store.steampowered.com/app/497180/Street_Legal_Racing_Redline_v231,"Automobile Sim,Racing,Simulation,Driving,Building,Singleplayer,Open World,Kickstarter,Moddable,Destruction,Multiplayer"
Gothic II: Gold Edition,https://store.steampowered.com/app/39510/Gothic_II_Gold_Edition,"RPG,Classic,Open World,Atmospheric,Singleplayer,Gothic,Fantasy,Story Rich,Dark Fantasy,Action,Third Person,Medieval,Replay Value,Adventure,Great Soundtrack,Difficult,Dragons,Action RPG,Magic,Pirates"
Bright Memory: Infinite,https://store.steampowered.com/app/1178830/Bright_Memory_Infinite,"Action,Female Protagonist,Sexual Content,FPS,Indie,Singleplayer,Sci-fi,Shooter,First-Person,Hack and Slash,Gore,Mature,Violent,Souls-like,Character Customization,Short,Multiplayer,Swordplay,Realistic,Futuristic"
The Backrooms: Lost Tape,https://store.steampowered.com/app/1926620/The_Backrooms_Lost_Tape,"Horror,Survival Horror,Psychological Horror,Dark,Exploration,Singleplayer,Atmospheric,Lore-Rich,Mystery,Investigation,Thriller,Surreal,First-Person,Sci-fi,Realistic,Time Management,Puzzle,Cinematic,1980s,Story Rich"
Grey Hack,https://store.steampowered.com/app/605230/Grey_Hack,"Hacking,Simulation,Massively Multiplayer,Indie,Early Access,Programming,Sandbox,Realistic,Strategy,Logic,Cyberpunk,Typing,Detective,Education,Text-Based,PvP,2D,Adventure,Crime,Immersive Sim"
Night in the Woods,https://store.steampowered.com/app/481510/Night_in_the_Woods,"Adventure,Story Rich,Stylized,Exploration,Atmospheric,Dark Humor,Choices Matter,2D,Singleplayer,Hand-drawn,Narrative,Platformer,Cats,Psychological Horror,Mystery,Visual Novel,Conversation,2D Platformer,Capitalism,Funny"
"Warhammer 40,000: Sanctus Reach",https://store.steampowered.com/app/502370/Warhammer_40000_Sanctus_Reach,"Strategy,Warhammer 40K,Turn-Based,Games Workshop,Turn-Based Strategy,Turn-Based Tactics,Wargame,Tactical,Multiplayer,Sci-fi"
Monster Prom 3: Monster Roadtrip,https://store.steampowered.com/app/1665190/Monster_Prom_3_Monster_Roadtrip,"Visual Novel,Comedy,LGBTQ+,Multiplayer,Choices Matter,Story Rich,Dating Sim,Dark Humor,Funny,Memes,Multiple Endings,Choose Your Own Adventure,Survival,Romance,Indie,Comic Book,Resource Management,2D,Simulation,Text-Based"
Rule the Waves 3,https://store.steampowered.com/app/2008100/Rule_the_Waves_3,"Wargame,Simulation,Military,Naval,Strategy,Naval Combat,Singleplayer,Alternate History,2D,Cold War,Management,World War I,World War II,Turn-Based Strategy,Design & Illustration,Historical,Choose Your Own Adventure"
The Legend of Nayuta: Boundless Trails,https://store.steampowered.com/app/1668530/The_Legend_of_Nayuta_Boundless_Trails,"RPG,Action RPG,JRPG,Hack and Slash,Anime,Singleplayer,Action"
City of Gangsters,https://store.steampowered.com/app/1386780/City_of_Gangsters,"Crime,Resource Management,Strategy,Management,Procedural Generation,Turn-Based,Economy,Historical,Turn-Based Strategy,Grand Strategy,Sandbox,Simulation,Noir,Conversation,Politics,Capitalism,America,Singleplayer,Top-Down,Inventory Management"
Six Days in Fallujah,https://store.steampowered.com/app/1548850/Six_Days_in_Fallujah,"Early Access,Military,FPS,Tactical,Shooter,First-Person,PvE,Wargame,Historical,Hero Shooter,Realistic,Co-op,Action,Team-Based,Nonlinear,Stealth,War,Drama,Emotional,Modern"
Sprocket,https://store.steampowered.com/app/1674170/Sprocket,"Early Access,Sandbox,Building,Military,Wargame,War,Vehicular Combat,Third-Person Shooter,World War II,World War I,Physics,Cold War,PvE,Character Customization,3D,Gun Customization,Third Person,Alternate History,Action,Procedural Generation"
Ostranauts,https://store.steampowered.com/app/1022980/Ostranauts,"Early Access,Immersive Sim,Space,Management,Exploration,Colony Sim,Survival,Open World Survival Craft,Open World,Base Building,Space Sim,Strategy,Building,Character Customization,RPG,2D,Lore-Rich,Procedural Generation,Roguelike,Realistic"
Dungeons of Sundaria,https://store.steampowered.com/app/587520/Dungeons_of_Sundaria,"Early Access,Dungeon Crawler,Hack and Slash,RPG,PvE,Action,Action RPG,Adventure,Character Customization,Third Person,Fantasy,Class-Based,Indie,Co-op,Local Co-Op,Local Multiplayer,Multiplayer,Online Co-Op,Singleplayer,4 Player Local"
SUPERHOT: MIND CONTROL DELETE,https://store.steampowered.com/app/690040/SUPERHOT_MIND_CONTROL_DELETE,"FPS,Time Manipulation,Bullet Time,Shooter,Action Roguelike,Action,Experimental,Difficult,Minimalist,Puzzle,First-Person,Stylized,Dystopian,Atmospheric,Cyberpunk,Beautiful,Singleplayer,Cinematic,Transhumanism,Old School"
Bramble: The Mountain King,https://store.steampowered.com/app/1623940/Bramble_The_Mountain_King,"Horror,Cinematic,Adventure,Atmospheric,Emotional,Dark Fantasy,Mythology,Dark,Narration,3D,Singleplayer,Lore-Rich,Third Person,Gore,Exploration,Survival Horror,Story Rich,Linear,Action-Adventure,3D Platformer"
I hate this game,https://store.steampowered.com/app/976010/I_hate_this_game,"Indie,Puzzle,Pixel Graphics,Great Soundtrack,Logic,2D,Minimalist,Puzzle Platformer,Singleplayer,Funny,Platformer,Memes,Hacking,Experimental,Short,Difficult,Comedy,Programming,Dark Humor,Casual"
Umineko When They Cry - Answer Arcs,https://store.steampowered.com/app/639490/Umineko_When_They_Cry__Answer_Arcs,"Great Soundtrack,Visual Novel,Mystery,Story Rich,Adventure,Anime,Philosophical,Horror,Cult Classic,Singleplayer,Detective,Atmospheric,Fantasy,Psychological,Psychological Horror,Romance,LGBTQ+,Emotional"
Turnip Boy Commits Tax Evasion,https://store.steampowered.com/app/1205450/Turnip_Boy_Commits_Tax_Evasion,"Indie,Adventure,Pixel Graphics,Cute,2D,Action,Casual,Singleplayer,Crime,Comedy,Psychological Horror,Great Soundtrack,Memes,Top-Down,Story Rich,Exploration,Cartoony,Puzzle,Funny,Farming Sim"
Legends of Eisenwald,https://store.steampowered.com/app/246760/Legends_of_Eisenwald,"Tactical RPG,Turn-Based,Choices Matter,Strategy RPG,Choose Your Own Adventure,Story Rich,Multiple Endings,Character Customization,Medieval,Difficult,Third Person,3D,Inventory Management,Level Editor,Tactical,RPG,Strategy,Turn-Based Strategy,Historical,Turn-Based Combat"
BETON BRUTAL,https://store.steampowered.com/app/2330500/BETON_BRUTAL,"3D Platformer,Parkour,Precision Platformer,Atmospheric,Casual,Exploration,Post-apocalyptic,Platformer,3D,Psychological Horror,Indie,Realistic,Nature,Singleplayer,Difficult,Horror,Linear,Physics"
LOST EPIC,https://store.steampowered.com/app/1426490/LOST_EPIC,"Action,Action RPG,Anime,Souls-like,Dark Fantasy,Metroidvania,Character Customization,Online Co-Op,Singleplayer,Dark Humor,Side Scroller,Psychological Horror,Co-op,Female Protagonist,Hack and Slash,Multiplayer,2D,Indie,Difficult,Early Access"
Pocket Mirror ~ GoldenerTraum,https://store.steampowered.com/app/1899060/Pocket_Mirror__GoldenerTraum,"Horror,Adventure,RPG,Casual,Puzzle,Interactive Fiction,2D,Singleplayer,Anime,Choose Your Own Adventure,Pixel Graphics,Female Protagonist,Exploration,CRPG,Colorful,Stylized,Top-Down,Atmospheric,Dark Fantasy,Dark"
Симулятор Прыгания по Гаражам,https://store.steampowered.com/app/1529710/_,"Simulation,Memes,Comedy,First-Person,Realistic,Action,3D,Singleplayer,1990's,Walking Simulator,Immersive Sim,Life Sim,Emotional,Parkour,Artificial Intelligence,Linear,Conversation"
Deponia Doomsday,https://store.steampowered.com/app/421050/Deponia_Doomsday,"Adventure,Point & Click,Comedy,Singleplayer,Indie,Story Rich,Time Travel,Puzzle,Funny,2D,Great Soundtrack,Steampunk,Hand-drawn,Dark Humor,Escape Room,Classic,Cult Classic,Retro"
They Always Run,https://store.steampowered.com/app/1585440/They_Always_Run,"Ninja,Sci-fi,2D,Platformer,Indie,Singleplayer,2D Platformer,Space,Parkour,Story Rich,Side Scroller,Hack and Slash,Action-Adventure,Action,Hand-drawn,Fantasy,Atmospheric,Metroidvania,Adventure,Shooter"
Otherworld Legends 战魂铭人,https://store.steampowered.com/app/1761380/Otherworld_Legends,"Co-op,RPG,Action,Roguelike,Pixel Graphics,Multiplayer,Indie,Hack and Slash,Metroidvania,Roguelite,Roguevania,Underground,Dark,Retro,Combat,Perma Death,Controller,Exploration,Singleplayer,Dungeon Crawler"
Stars,https://store.steampowered.com/app/501440/Stars,"Casual,Indie,Simulation,VR"
Jagged Alliance - Back in Action,https://store.steampowered.com/app/57740/Jagged_Alliance__Back_in_Action,"Strategy,RPG,Tactical,Simulation,Real-Time with Pause,Tactical RPG,Turn-Based,Singleplayer,Military,Remake,Action,Turn-Based Strategy,RTS"
Horror Story: Hallowseed,https://store.steampowered.com/app/1151250/Horror_Story_Hallowseed,"Horror,Psychological Horror,Atmospheric,Thriller,Indie,Simulation,Supernatural,First-Person,Faith,Demons,Exploration,Immersive,Dark,Singleplayer,Survival Horror,Story Rich,Puzzle,Gore,Action,3D"
СТРАШНО И ТОЧКА,https://store.steampowered.com/app/2471820/_,"Horror,Action,Memes,Dark Humor,Violent,Psychological Horror,Dark Comedy,Dark,Atmospheric,Realistic,Comedy,Adventure,RPG,First-Person,Hidden Object,Simulation,Survival,Action-Adventure,Stealth,Singleplayer"
Through the Woods,https://store.steampowered.com/app/368430/Through_the_Woods,"Adventure,Indie,Horror,Mythology,Third Person,Atmospheric,Female Protagonist,Walking Simulator,Nature,Action-Adventure,Story Rich,Multiplayer,Psychological Horror,Singleplayer"
Gold Rush: The Game,https://store.steampowered.com/app/451340/Gold_Rush_The_Game,"Simulation,Mining,Singleplayer,Realistic,Open World,Indie,Driving,Sandbox,Economy,Building,First-Person,Exploration,Strategy,Management,Automobile Sim,Adventure,Funny,Relaxing,Casual,Difficult"
STEINS;GATE 0,https://store.steampowered.com/app/825630/STEINSGATE_0,"Visual Novel,Story Rich,Anime,Time Travel,Sci-fi,Great Soundtrack,Adventure,Multiple Endings,Singleplayer,Science,Choices Matter,Artificial Intelligence,Psychological Horror,Romance,Mystery,Psychological,Atmospheric,Violent,Memes"
System Shock 2,https://store.steampowered.com/app/238210/System_Shock_2,"Cyberpunk,RPG,Sci-fi,Horror,Classic,FPS,Immersive Sim,Survival Horror,Cult Classic,Action,First-Person,Space,Story Rich,Atmospheric,Great Soundtrack,Singleplayer,Co-op,Inventory Management,Shooter,Survival"
Descenders,https://store.steampowered.com/app/681280/Descenders,"Sports,Racing,Cycling,Action,Bikes,Multiplayer,Great Soundtrack,Procedural Generation,Roguelite,Open World,Simulation,BMX,Fast-Paced,Moddable,Physics,Addictive,Beautiful,Difficult,Relaxing,Competitive"
Noble Fates,https://store.steampowered.com/app/1769420/Noble_Fates,"Early Access,Colony Sim,Base Building,Survival,Medieval,Management,3D,Third Person,Top-Down,Sandbox,Strategy,Simulation,Mining,Crafting,Procedural Generation,Singleplayer,Trading,Nonlinear,Perma Death,Time Management"
Mortal Shell,https://store.steampowered.com/app/1110910/Mortal_Shell,"Souls-like,Dark Fantasy,Action,RPG,Violent,Difficult,Singleplayer,Action RPG,Third Person,Hack and Slash,Atmospheric,Adventure,Indie,Gore,Sexual Content,Multiplayer,Open World,Horror,Nudity,Roguelike"
